,Sentence,sentiment,Sentiment Score,Subjectivity
4246,Then I heard them talking about me.,0.0,0.0,0.0
4247,“Is he all right?” Edna asked.,0.0,0.2857142857142857,0.5357142857142857
4248,"“We’d better walk with him.” “I’m all right,” I said.",0.4404,0.39285714285714285,0.5178571428571428
4249,“Don’t come.,0.0,0.0,0.0
4250,I’ll see you all later.” I walked away from the café.,0.0,0.0,0.0
4251,They were sitting at the table.,0.0,0.0,0.0
4252,I looked back at them and at the empty tables.,-0.2023,-0.05,0.25
4253,There was a waiter sitting at one of the tables with his head in his hands.,0.0,0.0,0.0
4254,Walking across the square to the hotel everything looked new and changed.,0.0,0.13636363636363635,0.45454545454545453
4255,I had never seen the trees before.,0.0,0.0,0.0
4256,"I had never seen the flagpoles before, nor the front of the theatre.",0.0,0.0,0.0
4257,It was all different.,0.0,0.0,0.6
4258,I felt as I felt once coming home from an out-of-town football game.,0.0,-0.4,0.4
4259,"I was carrying a suitcase with my football things in it, and I walked up the street from the station in the town I had lived in all my life and it was all new.",0.0,0.13636363636363635,0.45454545454545453
4260,"They were raking the lawns and burning leaves in the road, and I stopped for a long time and watched.",-0.2263,-0.05,0.4
4261,It was all strange.,-0.2023,-0.05,0.15
4262,"Then I went on, and my feet seemed to be a long way off, and everything seemed to come from a long way off, and I could hear my feet walking a great distance away.",0.6249,0.23333333333333336,0.5166666666666667
4263,I had been kicked in the head early in the game.,0.0,-0.15000000000000002,0.35
4264,It was like that crossing the square.,0.3612,0.0,0.0
4265,It was like that going up the stairs in the hotel.,0.3612,0.0,0.0
4266,"Going up the stairs took a long time, and I had the feeling that I was carrying my suitcase.",0.128,-0.05,0.4
4267,There was a light in the room.,0.0,0.4,0.7
4268,Bill came out and met me in the hall.,0.0,0.0,0.0
4269,"“Say,” he said, “go up and see Cohn.",0.0,0.0,0.0
4270,"He’s been in a jam, and he’s asking for you.” “The hell with him.” “Go on.",-0.6808,0.0,0.0
4271,Go on up and see him.” I did not want to climb another flight of stairs.,-0.0572,0.0,0.0
4272,“What are you looking at me that way for?” “I’m not looking at you.,0.0,0.0,0.0
4273,Go on up and see Cohn.,0.0,0.0,0.0
4274,"He’s in bad shape.” “You were drunk a little while ago,” I said.",-0.7096,-0.4624999999999999,0.7222222222222222
4275,"“I’m drunk now,” Bill said.",-0.34,-0.5,1.0
4276,“But you go up and see Cohn.,0.0,0.0,0.0
4277,"He wants to see you.” “All right,” I said.",0.0,0.24285714285714285,0.31785714285714284
4278,It was just a matter of climbing more stairs.,0.0258,0.5,0.5
4279,I went on up the stairs carrying my phantom suitcase.,0.0,0.0,0.0
4280,I walked down the hall to Cohn’s room.,0.0,-0.15555555555555559,0.2888888888888889
4281,The door was shut and I knocked.,0.0,0.0,0.0
4282,"“Who is it?” “Barnes.” “Come in, Jake.” I opened the door and went in, and set down my suitcase.",0.0,-0.15555555555555559,0.2888888888888889
4283,There was no light in the room.,-0.296,-0.2,0.7
4284,"Cohn was lying, face down, on the bed in the dark.",-0.5267,-0.1527777777777778,0.34444444444444444
4285,"“Hello, Jake.” “Don’t call me Jake.” I stood by the door.",0.0,0.0,0.0
4286,It was just like this that I had come home.,0.3612,0.0,0.0
4287,Now it was a hot bath that I needed.,0.0,0.25,0.8500000000000001
4288,"A deep, hot bath, to lie back in.",0.0,0.08333333333333333,0.4166666666666667
4289,“Where’s the bathroom?” I asked.,0.0,0.0,0.0
4290,Cohn was crying.,-0.4767,-0.2,0.6
4291,"There he was, face down on the bed, crying.",-0.4767,-0.1777777777777778,0.4444444444444444
4292,"He had on a white polo shirt, the kind he’d worn at Princeton.",0.296,0.3,0.45
4293,"“I’m sorry, Jake.",-0.0772,-0.5,1.0
4294,"Please forgive me.” “Forgive you, hell.” “Please forgive me, Jake.” I did not say anything.",0.6705,0.0,0.0
4295,I stood there by the door.,0.0,0.0,0.0
4296,“I was crazy.,-0.34,-0.6,0.9
4297,"You must see how it was.” “Oh, that’s all right.” “I couldn’t stand it about Brett.” “You called me a pimp.” I did not care.",-0.3875,0.2857142857142857,0.5357142857142857
4298,I wanted a hot bath.,0.0,0.25,0.8500000000000001
4299,I wanted a hot bath in deep water.,0.0,0.125,0.625
4300,“I know.,0.0,0.0,0.0
4301,Please don’t remember it.,0.3182,0.0,0.0
4302,I was crazy.” “That’s all right.” He was crying.,-0.4767,-0.1714285714285714,0.6785714285714285
4303,His voice was funny.,0.4404,0.25,1.0
4304,He lay there in his white shirt on the bed in the dark.,0.0,-0.075,0.2
4305,His polo shirt.,0.0,0.0,0.0
4306,“I’m going away in the morning.” He was crying without making any noise.,-0.4767,-0.2,0.6
4307,“I just couldn’t stand it about Brett.,0.0,0.0,0.0
4308,"I’ve been through hell, Jake.",-0.6808,0.0,0.0
4309,It’s been simply hell.,-0.6808,0.0,0.35714285714285715
4310,When I met her down here Brett treated me as though I were a perfect stranger.,0.5719,0.4222222222222222,0.6444444444444445
4311,I just couldn’t stand it.,0.0,0.0,0.0
4312,We lived together at San Sebastian.,0.0,0.0,0.0
4313,I suppose you know it.,0.0,0.0,0.0
4314,I can’t stand it any more.” He lay there on the bed.,0.0,0.5,0.5
4315,"“Well,” I said, “I’m going to take a bath.” “You were the only friend I had, and I loved Brett so.” “Well,” I said, “so long.” “I guess it isn’t any use,” he said.",0.7964,0.21666666666666665,0.7333333333333334
4316,“I guess it isn’t any damn use.” “What?” “Everything.,-0.4019,0.0,0.0
4317,"Please say you forgive me, Jake.” “Sure,” I said.",0.5267,0.5,0.8888888888888888
4318,“It’s all right.” “I felt so terribly.,-0.6825,-0.35714285714285715,0.7678571428571428
4319,"I’ve been through such hell, Jake.",-0.6808,0.0,0.5
4320,Now everything’s gone.,0.0,0.0,0.0
4321,"Everything.” “Well,” I said, “so long.",0.0,-0.05,0.4
4322,"I’ve got to go.” He rolled over, sat on the edge of the bed, and then stood up.",0.0,0.0,0.0
4323,"“So long, Jake,” he said.",0.0,-0.05,0.4
4324,"“You’ll shake hands, won’t you?” “Sure.",-0.1779,0.5,0.8888888888888888
4325,Why not?” We shook hands.,-0.1027,0.0,0.0
4326,In the dark I could not see his face very well.,0.3384,0.02500000000000001,0.35
4327,"“Well,” I said, “see you in the morning.” “I’m going away in the morning.” “Oh, yes,” I said.",0.0,0.0,0.0
4328,I went out.,0.0,0.0,0.0
4329,Cohn was standing in the door of the room.,0.0,0.0,0.0
4330,"“Are you all right, Jake?” he asked.",0.0,0.2857142857142857,0.5357142857142857
4331,"“Oh, yes,” I said.",0.0,0.0,0.0
4332,“I’m all right.” I could not find the bathroom.,0.0,0.2857142857142857,0.5357142857142857
4333,After a while I found it.,0.0,0.0,0.0
4334,There was a deep stone tub.,0.0,0.0,0.4
4335,I turned on the taps and the water would not run.,0.0,0.0,0.0
4336,I sat down on the edge of the bath-tub.,0.0,-0.15555555555555559,0.2888888888888889
4337,When I got up to go I found I had taken off my shoes.,0.0,0.0,0.0
4338,I hunted for them and found them and carried them down-stairs.,0.0,0.0,0.0
4339,I found my room and went inside and undressed and got into bed.,0.0,0.0,0.0
4340,*        *        *        *        * I woke with a headache and the noise of the bands going by in the street.,0.0,0.0,0.0
4341,I remembered I had promised to take Bill’s friend Edna to see the bulls go through the street and into the ring.,0.6908,0.0,0.0
4342,I dressed and went down-stairs and out into the cold early morning.,0.0,-0.25,0.65
4343,"People were crossing the square, hurrying toward the bull-ring.",0.0,0.0,0.0
4344,Across the square were the two lines of men in front of the ticket-booths.,0.0,0.0,0.0
4345,They were still waiting for the tickets to go on sale at seven o’clock.,0.0,0.0,0.0
4346,I hurried across the street to the café.,0.0,0.0,0.0
4347,The waiter told me that my friends had been there and gone.,0.4767,0.0,0.0
4348,“How many were they?” “Two gentlemen and a lady.” That was all right.,0.0,0.39285714285714285,0.5178571428571428
4349,Bill and Mike were with Edna.,0.0,0.0,0.0
4350,She had been afraid last night they would pass out.,0.0,-0.3,0.48333333333333334
4351,That was why I was to be sure to take her.,0.3182,0.5,0.8888888888888888
4352,I drank the coffee and hurried with the other people toward the bull-ring.,0.0,-0.125,0.375
4353,I was not groggy now.,0.0,0.0,0.0
4354,There was only a bad headache.,-0.5423,-0.3499999999999999,0.8333333333333333
4355,"Everything looked sharp and clear, and the town smelt of the early morning.",0.3818,0.02500000000000001,0.4777777777777778
4356,The stretch of ground from the edge of the town to the bull-ring was muddy.,0.0,0.0,0.0
4357,"There was a crowd all along the fence that led to the ring, and the outside balconies and the top of the bull-ring were solid with people.",0.34,0.16666666666666666,0.21666666666666667
4358,"I heard the rocket and I knew I could not get into the ring in time to see the bulls come in, so I shoved through the crowd to the fence.",0.0,0.0,0.0
4359,I was pushed close against the planks of the fence.,0.0,0.0,0.0
4360,Between the two fences of the runway the police were clearing the crowd along.,0.0,0.0,0.0
4361,They walked or trotted on into the bull-ring.,0.0,0.0,0.0
4362,Then people commenced to come running.,0.0,0.0,0.0
4363,A drunk slipped and fell.,-0.34,-0.5,1.0
4364,Two policemen grabbed him and rushed him over to the fence.,0.0,0.0,0.0
4365,The crowd were running fast now.,0.0,0.2,0.6
4366,"There was a great shout from the crowd, and putting my head through between the boards I saw the bulls just coming out of the street into the long running pen.",0.6249,0.375,0.575
4367,They were going fast and gaining on the crowd.,0.4215,0.2,0.6
4368,Just then another drunk started out from the fence with a blouse in his hands.,-0.34,-0.5,1.0
4369,He wanted to do capework with the bulls.,0.0,0.0,0.0
4370,"The two policemen tore out, collared him, one hit him with a club, and they dragged him against the fence and stood flattened out against the fence as the last of the crowd and the bulls went by.",-0.0516,0.0,0.06666666666666667
4371,"There were so many people running ahead of the bulls that the mass thickened and slowed up going through the gate into the ring, and as the bulls passed, galloping together, heavy, muddy-sided, horns swinging, one shot ahead, caught a man in the running crowd in the back and lifted him in the air.",0.0,0.09999999999999999,0.3333333333333333
4372,"Both the man’s arms were by his sides, his head went back as the horn went in, and the bull lifted him and then dropped him.",0.0,0.0,0.0
4373,"The bull picked another man running in front, but the man disappeared into the crowd, and the crowd was through the gate and into the ring with the bulls behind them.",-0.3291,-0.4,0.7
4374,"The red door of the ring went shut, the crowd on the outside balconies of the bull-ring were pressing through to the inside, there was a shout, then another shout.",0.0,0.0,0.025
4375,The man who had been gored lay face down in the trampled mud.,0.0,-0.15555555555555559,0.2888888888888889
4376,"People climbed over the fence, and I could not see the man because the crowd was so thick around him.",0.0,-0.30000000000000004,0.475
4377,From inside the ring came the shouts.,0.0,0.0,0.0
4378,Each shout meant a charge by some bull into the crowd.,0.0,0.0,0.0
4379,You could tell by the degree of intensity in the shout how bad a thing it was that was happening.,-0.5423,-0.6999999999999998,0.6666666666666666
4380,Then the rocket went up that meant the steers had gotten the bulls out of the ring and into the corrals.,0.0,0.0,0.0
4381,I left the fence and started back toward the town.,0.0,0.0,0.0
4382,Back in the town I went to the café to have a second coffee and some buttered toast.,0.0,0.0,0.0
4383,The waiters were sweeping out the café and mopping off the tables.,0.0,0.0,0.0
4384,One came over and took my order.,0.0,0.0,0.0
4385,“Anything happen at the encierro?” “I didn’t see it all.,0.0,0.0,0.0
4386,"One man was badly cogido.” “Where?” “Here.” I put one hand on the small of my back and the other on my chest, where it looked as though the horn must have come through.",0.0258,-0.26874999999999993,0.36041666666666666
4387,The waiter nodded his head and swept the crumbs from the table with his cloth.,0.0,0.0,0.0
4388,"“Badly cogido,” he said.",0.0,-0.6999999999999998,0.6666666666666666
4389,“All for sport.,0.0,0.0,0.0
4390,All for pleasure.” He went away and came back with the long-handled coffee and milk pots.,0.0,0.0,0.0
4391,He poured the milk and coffee.,0.0,0.0,0.0
4392,It came out of the long spouts in two streams into the big cup.,0.0,-0.025,0.25
4393,The waiter nodded his head.,0.0,0.0,0.0
4394,"“Badly cogido through the back,” he said.",0.0,-0.3499999999999999,0.3333333333333333
4395,He put the pots down on the table and sat down in the chair at the table.,0.0,-0.15555555555555559,0.2888888888888889
4396,“A big horn wound.,0.0,0.0,0.1
4397,All for fun.,0.5106,0.3,0.2
4398,Just for fun.,0.5106,0.3,0.2
4399,What do you think of that?” “I don’t know.” “That’s it.,0.0,0.0,0.0
4400,All for fun.,0.5106,0.3,0.2
4401,"Fun, you understand.” “You’re not an aficionado?” “Me?",0.5661,0.3,0.2
4402,What are bulls?,0.0,0.0,0.0
4403,Animals.,0.0,0.0,0.0
4404,Brute animals.” He stood up and put his hand on the small of his back.,0.4939,-0.125,0.2
4405,“Right through the back.,0.0,0.14285714285714285,0.26785714285714285
4406,A cornada right through the back.,0.0,0.14285714285714285,0.26785714285714285
4407,"For fun—you understand.” He shook his head and walked away, carrying the coffee-pots.",-0.1027,0.0,0.0
4408,Two men were going by in the street.,0.0,0.0,0.0
4409,The waiter shouted to them.,0.0,0.0,0.0
4410,They were grave-looking.,0.0,0.0,0.0
4411,One shook his head.,-0.1027,0.0,0.0
4412,“Muerto!” he called.,0.0,0.0,0.0
4413,The waiter nodded his head.,0.0,0.0,0.0
4414,The two men went on.,0.0,0.0,0.0
4415,They were on some errand.,0.0,0.0,0.0
4416,The waiter came over to my table.,0.0,0.0,0.0
4417,“You hear?,0.0,0.0,0.0
4418,Muerto.,0.0,0.0,0.0
4419,Dead.,-0.6486,-0.2,0.4
4420,He’s dead.,-0.6486,-0.2,0.4
4421,With a horn through him.,0.0,0.0,0.0
4422,All for morning fun.,0.5106,0.3,0.2
4423,"Es muy flamenco.” “It’s bad.” “Not for me,” the waiter said.",0.0,-0.6999999999999998,0.6666666666666666
4424,"“No fun in that for me.” Later in the day we learned that the man who was killed was named Vicente Girones, and came from near Tafalla.",-0.296,-0.06249999999999999,0.15000000000000002
4425,"The next day in the paper we read that he was twenty-eight years old, and had a farm, a wife, and two children.",0.0,0.05,0.1
4426,He had continued to come to the fiesta each year after he was married.,0.4767,0.25,0.25
4427,"The next day his wife came in from Tafalla to be with the body, and the day after there was a service in the chapel of San Fermin, and the coffin was carried to the railway-station by members of the dancing and drinking society of Tafalla.",0.0,0.0,0.0
4428,"The drums marched ahead, and there was music on the fifes, and behind the men who carried the coffin walked the wife and two children.",0.0,-0.4,0.7
4429,.,0.0,0.0,0.0
4430,.,0.0,0.0,0.0
4431,.,0.0,0.0,0.0
4432,"Behind them marched all the members of the dancing and drinking societies of Pamplona, Estella, Tafalla, and Sanguesa who could stay over for the funeral.",-0.3612,-0.4,0.7
4433,"The coffin was loaded into the baggage-car of the train, and the widow and the two children rode, sitting, all three together, in an open third-class railway-carriage.",0.0,0.0,0.5
4434,"The train started with a jerk, and then ran smoothly, going down grade around the edge of the plateau and out into the fields of grain that blew in the wind on the plain on the way to Tafalla.",-0.34,0.010052910052910055,0.3820105820105821
4435,"The bull who killed Vicente Girones was named Bocanegra, was Number 118 of the bull-breeding establishment of Sanchez Tabemo, and was killed by Pedro Romero as the third bull of that same afternoon.",-0.8658,-0.1,0.03125
4436,"His ear was cut by popular acclamation and given to Pedro Romero, who, in turn, gave it to Brett, who wrapped it in a handkerchief belonging to myself, and left both ear and handkerchief, along with a number of Muratti cigarette-stubs, shoved far back in the drawer of the bed-table that stood beside her bed in the Hotel Montoya, in Pamplona.",0.25,0.175,0.475
4437,"*        *        *        *        * Back in the hotel, the night watchman was sitting on a bench inside the door.",0.0,0.0,0.0
4438,He had been there all night and was very sleepy.,0.0,0.2,0.3
4439,He stood up as I came in.,0.0,0.0,0.0
4440,Three of the waitresses came in at the same time.,0.0,0.0,0.125
4441,They had been to the morning show at the bull-ring.,0.0,0.0,0.0
4442,They went up-stairs laughing.,0.4939,0.0,0.0
4443,I followed them up-stairs and went into my room.,0.0,0.0,0.0
4444,I took off my shoes and lay down on the bed.,0.0,-0.15555555555555559,0.2888888888888889
4445,The window was open onto the balcony and the sunlight was bright in the room.,0.4404,0.35000000000000003,0.6499999999999999
4446,I did not feel sleepy.,0.0,0.0,0.0
4447,It must have been half past three o’clock when I had gone to bed and the bands had waked me at six.,0.0,-0.20833333333333331,0.20833333333333331
4448,My jaw was sore on both sides.,-0.3612,0.0,0.0
4449,I felt it with my thumb and fingers.,0.0,0.0,0.0
4450,That damn Cohn.,-0.4019,0.0,0.0
4451,"He should have hit somebody the first time he was insulted, and then gone away.",-0.5106,0.25,0.3333333333333333
4452,He was so sure that Brett loved him.,0.784,0.6,0.8444444444444444
4453,"He was going to stay, and true love would conquer all.",0.7906,0.425,0.625
4454,Some one knocked on the door.,0.0,0.0,0.0
4455,“Come in.” It was Bill and Mike.,0.0,0.0,0.0
4456,They sat down on the bed.,0.0,-0.15555555555555559,0.2888888888888889
4457,"“Some encierro,” Bill said.",0.0,0.0,0.0
4458,"“Some encierro.” “I say, weren’t you there?” Mike asked.",0.0,0.0,0.0
4459,"“Ring for some beer, Bill.” “What a morning!” Bill said.",0.0,0.0,0.0
4460,He mopped off his face.,0.0,0.0,0.0
4461,“My God!,0.3382,0.0,0.0
4462,what a morning!,0.0,0.0,0.0
4463,And here’s old Jake.,0.0,0.1,0.2
4464,"Old Jake, the human punching-bag.” “What happened inside?” “Good God!” Bill said, “what happened, Mike?” “There were these bulls coming in,” Mike said.",0.0,0.325,0.30000000000000004
4465,"“Just ahead of them was the crowd, and some chap tripped and brought the whole lot of them down.” “And the bulls all came in right over them,” Bill said.",0.0,0.11005291005291003,0.40820105820105823
4466,"“I heard them yell.” “That was Edna,” Bill said.",0.0,0.0,0.0
4467,"“Chaps kept coming out and waving their shirts.” “One bull went along the barrera and hooked everybody over.” “They took about twenty chaps to the infirmary,” Mike said.",0.0,0.0,0.0
4468,“What a morning!” Bill said.,0.0,0.0,0.0
4469,"“The damn police kept arresting chaps that wanted to go and commit suicide with the bulls.” “The steers took them in, in the end,” Mike said.",-0.7184,0.0,0.0
4470,"“It took about an hour.” “It was really about a quarter of an hour,” Mike objected.",0.0,0.2,0.2
4471,"“Oh, go to hell,” Bill said.",0.0,0.0,0.0
4472,“You’ve been in the war.,-0.5994,0.0,0.0
4473,It was two hours and a half for me.” “Where’s that beer?” Mike asked.,0.0,-0.16666666666666666,0.16666666666666666
4474,“What did you do with the lovely Edna?” “We took her home just now.,0.5859,0.5,0.75
4475,She’s gone to bed.” “How did she like it?” “Fine.,0.3612,0.4166666666666667,0.5
4476,"We told her it was just like that every morning.” “She was impressed,” Mike said.",0.3612,1.0,1.0
4477,"“She wanted us to go down in the ring, too,” Bill said.",0.0,-0.15555555555555559,0.2888888888888889
4478,"“She likes action.” “I said it wouldn’t be fair to my creditors,” Mike said.",0.6249,0.39999999999999997,0.5
4479,"“What a morning,” Bill said.",0.0,0.0,0.0
4480,"“And what a night!” “How’s your jaw, Jake?” Mike asked.",0.0,0.0,0.0
4481,"“Sore,” I said.",0.0,0.0,0.0
4482,Bill laughed.,0.4588,0.7,0.2
4483,"“Why didn’t you hit him with a chair?” “You can talk,” Mike said.",0.0,0.0,0.0
4484,"“He’d have knocked you out, too.",0.0,0.0,0.0
4485,I never saw him hit me.,0.0,0.0,0.0
4486,"I rather think I saw him just before, and then quite suddenly I was sitting down in the street, and Jake was lying under a table.” “Where did he go afterward?” I asked.",-0.5267,-0.07777777777777779,0.3944444444444445
4487,"“Here she is,” Mike said.",0.0,0.0,0.0
4488,“Here’s the beautiful lady with the beer.” The chambermaid put the tray with the beer-bottles and glasses down on the table.,0.5994,0.3472222222222222,0.6444444444444445
4489,"“Now bring up three more bottles,” Mike said.",0.0,0.5,0.5
4490,“Where did Cohn go after he hit me?” I asked Bill.,0.0,0.0,0.0
4491,“Don’t you know about that?” Mike was opening a beer-bottle.,0.0,0.0,0.0
4492,"He poured the beer into one of the glasses, holding the glass close to the bottle.",0.0,0.0,0.0
4493,“Really?” Bill asked.,0.0,0.2,0.2
4494,"“Why he went in and found Brett and the bull-fighter chap in the bull-fighter’s room, and then he massacred the poor, bloody bull-fighter.” “No.” “Yes.” “What a night!” Bill said.",-0.7424,-0.7,0.75
4495,"“He nearly killed the poor, bloody bull-fighter.",-0.8885,-0.46666666666666673,0.5
4496,Then Cohn wanted to take Brett away.,0.0,0.0,0.0
4497,"Wanted to make an honest woman of her, I imagine.",0.5106,0.6,0.9
4498,Damned touching scene.” He took a long drink of the beer.,-0.3818,0.225,0.45
4499,“He is an ass.” “What happened?” “Brett gave him what for.,0.0,0.0,0.0
4500,She told him off.,0.0,0.0,0.0
4501,"I think she was rather good.” “I’ll bet she was,” Bill said.",0.0,0.7,0.6000000000000001
4502,"“Then Cohn broke down and cried, and wanted to shake hands with the bull-fighter fellow.",-0.7269,-0.15555555555555559,0.2888888888888889
4503,"He wanted to shake hands with Brett, too.” “I know.",-0.1779,0.0,0.0
4504,He shook hands with me.” “Did he?,-0.1027,0.0,0.0
4505,"Well, they weren’t having any of it.",0.2732,0.0,0.0
4506,The bull-fighter fellow was rather good.,0.4404,0.7,0.6000000000000001
4507,"He didn’t say much, but he kept getting up and getting knocked down again.",0.0,0.022222222222222213,0.24444444444444446
4508,Cohn couldn’t knock him out.,0.0,0.0,0.0
4509,It must have been damned funny.” “Where did you hear all this?” “Brett.,-0.3818,0.25,1.0
4510,I saw her this morning.” “What happened finally?” “It seems the bull-fighter fellow was sitting on the bed.,0.0,0.0,1.0
4511,"He’d been knocked down about fifteen times, and he wanted to fight some more.",-0.3818,0.17222222222222222,0.3944444444444445
4512,Brett held him and wouldn’t let him get up.,0.0,0.0,0.0
4513,"He was weak, but Brett couldn’t hold him, and he got up.",-0.2382,-0.375,0.625
4514,Then Cohn said he wouldn’t hit him again.,0.0,0.0,0.0
4515,Said he couldn’t do it.,0.0,0.0,0.0
4516,Said it would be wicked.,-0.5267,0.0,0.0
4517,So the bull-fighter chap sort of rather staggered over to him.,0.0,0.0,0.0
4518,Cohn went back against the wall.,0.0,0.0,0.0
4519,"“‘So you won’t hit me?’ “‘No,’ said Cohn.",0.0,0.0,0.0
4520,"‘I’d be ashamed to.’ “So the bull-fighter fellow hit him just as hard as he could in the face, and then sat down on the floor.",-0.5423,-0.22361111111111115,0.41527777777777775
4521,"He couldn’t get up, Brett said.",0.0,0.0,0.0
4522,Cohn wanted to pick him up and carry him to the bed.,0.0,0.0,0.0
4523,"He said if Cohn helped him he’d kill him, and he’d kill him anyway this morning if Cohn wasn’t out of town.",-0.886,0.0,0.0
4524,"Cohn was crying, and Brett had told him off, and he wanted to shake hands.",-0.5859,-0.2,0.6
4525,"I’ve told you that before.” “Tell the rest,” Bill said.",0.0,0.0,0.0
4526,“It seems the bull-fighter chap was sitting on the floor.,0.0,0.0,0.0
4527,He was waiting to get strength enough to get up and hit Cohn again.,0.4939,0.0,0.5
4528,"Brett wasn’t having any shaking hands, and Cohn was crying and telling her how much he loved her, and she was telling him not to be a ruddy ass.",-0.5267,0.24999999999999997,0.7
4529,Then Cohn leaned down to shake hands with the bull-fighter fellow.,-0.1779,-0.15555555555555559,0.2888888888888889
4530,"No hard feelings, you know.",-0.3818,0.14583333333333334,0.5416666666666666
4531,All for forgiveness.,0.2732,0.0,0.0
4532,"And the bull-fighter chap hit him in the face again.” “That’s quite a kid,” Bill said.",0.0,0.0,0.0
4533,"“He ruined Cohn,” Mike said.",-0.4767,0.0,0.0
4534,“You know I don’t think Cohn will ever want to knock people about again.” “When did you see Brett?” “This morning.,0.0772,0.0,0.0
4535,She came in to get some things.,0.0,0.0,0.0
4536,She’s looking after this Romero lad.” He poured out another bottle of beer.,0.0,0.0,0.0
4537,“Brett’s rather cut up.,-0.2732,0.0,0.0
4538,But she loves looking after people.,0.7227,0.0,0.0
4539,That’s how we came to go off together.,0.0,0.0,0.0
4540,"She was looking after me.” “I know,” I said.",0.0,0.0,0.0
4541,"“I’m rather drunk,” Mike said.",0.0,-0.5,1.0
4542,“I think I’ll _stay_ rather drunk.,-0.34,-0.5,1.0
4543,"This is all awfully amusing, but it’s not too pleasant.",-0.3831,0.6666666666666666,0.9833333333333334
4544,It’s not too pleasant for me.” He drank off the beer.,-0.4023,0.7333333333333333,0.9666666666666667
4545,"“I gave Brett what for, you know.",0.0,0.0,0.0
4546,"I said if she would go about with Jews and bull-fighters and such people, she must expect trouble.” He leaned forward.",0.0,-0.1,0.35
4547,"“I say, Jake, do you mind if I drink that bottle of yours?",0.0,0.0,0.0
4548,"She’ll bring you another one.” “Please,” I said.",0.0,0.0,0.0
4549,"“I wasn’t drinking it, anyway.” Mike started to open the bottle.",0.0,0.0,0.5
4550,“Would you mind opening it?” I pressed up the wire fastener and poured it for him.,0.0,0.0,0.0
4551,"“You know,” Mike went on, “Brett was rather good.",0.4404,0.7,0.6000000000000001
4552,She’s always rather good.,0.4404,0.7,0.6000000000000001
4553,"I gave her a fearful hiding about Jews and bull-fighters, and all those sort of people, and do you know what she said: ‘Yes.",-0.6597,-0.9,1.0
4554,I’ve had such a hell of a happy life with the British aristocracy!’” He took a drink.,-0.2942,0.26666666666666666,0.5
4555,“That was rather good.,0.4404,0.7,0.6000000000000001
4556,"Ashley, chap she got the title from, was a sailor, you know.",0.0,0.0,0.0
4557,Ninth baronet.,0.0,0.0,0.0
4558,When he came home he wouldn’t sleep in a bed.,0.0,0.0,0.0
4559,Always made Brett sleep on the floor.,0.0,0.0,0.0
4560,"Finally, when he got really bad, he used to tell her he’d kill her.",-0.8588,-0.2666666666666666,0.7888888888888888
4561,Always slept with a loaded service revolver.,0.0,0.0,0.0
4562,Brett used to take the shells out when he’d gone to sleep.,0.0,-0.1,0.7
4563,She hasn’t had an absolutely happy life.,0.6115,0.8,1.0
4564,Brett.,0.0,0.0,0.0
4565,"Damned shame, too.",-0.6908,0.0,0.0
4566,She enjoys things so.” He stood up.,0.5106,0.0,0.0
4567,His hand was shaky.,0.3182,-0.3333333333333333,0.5
4568,“I’m going in the room.,0.0,0.0,0.0
4569,Try and get a little sleep.” He smiled.,0.5,0.20625,0.35
4570,“We go too long without sleep in these fiestas.,0.3612,-0.05,0.4
4571,I’m going to start now and get plenty of sleep.,0.0,0.0,0.0
4572,Damn bad thing not to get sleep.,-0.7351,-0.6999999999999998,0.6666666666666666
4573,"Makes you frightfully nervy.” “We’ll see you at noon at the Iruña,” Bill said.",-0.4019,0.0,0.0
4574,Mike went out the door.,0.0,0.0,0.0
4575,We heard him in the next room.,0.0,0.0,0.0
4576,He rang the bell and the chambermaid came and knocked at the door.,0.0,0.0,0.0
4577,"“Bring up half a dozen bottles of beer and a bottle of Fundador,” Mike told her.",0.0,-0.16666666666666666,0.16666666666666666
4578,"“Si, Señorito.” “I’m going to bed,” Bill said.",0.0,0.0,0.0
4579,“Poor old Mike.,0.0,-0.15000000000000002,0.4
4580,I had a hell of a row about him last night.” “Where?,-0.6808,0.0,0.06666666666666667
4581,At that Milano place?” “Yes.,0.0,0.0,0.0
4582,"There was a fellow there that had helped pay Brett and Mike out of Cannes, once.",-0.1027,0.0,0.0
4583,He was damned nasty.” “I know the story.” “I didn’t.,-0.3818,-1.0,1.0
4584,Nobody ought to have a right to say things about Mike.” “That’s what makes it bad.” “They oughtn’t to have any right.,0.0,-0.042857142857142816,0.5793650793650794
4585,I wish to hell they didn’t have any right.,-0.4404,0.2857142857142857,0.5357142857142857
4586,I’m going to bed.” “Was anybody killed in the ring?” “I don’t think so.,-0.6705,-0.2,0.0
4587,Just badly hurt.” “A man was killed outside in the runway.” “Was there?” said Bill.,-0.8225,-0.3,0.2388888888888889
4588,CHAPTER                                    18  At noon we were all at the café.,0.0,0.0,0.0
4589,It was crowded.,0.0,0.0,0.0
4590,We were eating shrimps and drinking beer.,0.0,0.0,0.0
4591,The town was crowded.,0.0,0.0,0.0
4592,Every street was full.,0.0,0.35,0.55
4593,Big motor-cars from Biarritz and San Sebastian kept driving up and parking around the square.,0.0,0.0,0.1
4594,They brought people for the bull-fight.,0.0,0.0,0.0
4595,"Sight-seeing cars came up, too.",0.0,0.0,0.0
4596,There was one with twenty-five Englishwomen in it.,0.0,0.0,0.0
