chap_num,para_num,para_str
17,118,“I was crazy. You must see how it was.”
17,119,"“Oh, that’s all right.”"
17,120,“I couldn’t stand it about Brett.”
17,121,“You called me a pimp.”
17,122,I did not care. I wanted a hot bath. I wanted a hot bath in deep water.
17,123,“I know. Please don’t remember it. I was crazy.”
17,124,“That’s all right.”
17,125,He was crying. His voice was funny. He lay there in his white shirt on the bed in the dark. His polo shirt.
17,126,“I’m going away in the morning.”
17,127,He was crying without making any noise.
17,128,"“I just couldn’t stand it about Brett. I’ve been through hell, Jake. It’s been simply hell. When I met her down here Brett treated me as though I were a perfect stranger. I just couldn’t stand it. We lived together at San Sebastian. I suppose you know it. I can’t stand it any more.”"
17,129,He lay there on the bed.
17,130,"“Well,” I said, “I’m going to take a bath.”"
17,131,"“You were the only friend I had, and I loved Brett so.”"
17,132,"“Well,” I said, “so long.”"
17,133,"“I guess it isn’t any use,” he said. “I guess it isn’t any damn use.”"
17,134,“What?”
17,135,"“Everything. Please say you forgive me, Jake.”"
17,136,"“Sure,” I said. “It’s all right.”"
17,137,"“I felt so terribly. I’ve been through such hell, Jake. Now everything’s gone. Everything.”"
17,138,"“Well,” I said, “so long. I’ve got to go.”"
17,139,"He rolled over, sat on the edge of the bed, and then stood up."
17,140,"“So long, Jake,” he said. “You’ll shake hands, won’t you?”"
17,141,“Sure. Why not?”
17,142,We shook hands. In the dark I could not see his face very well.
17,143,"“Well,” I said, “see you in the morning.”"
17,144,“I’m going away in the morning.”
17,145,"“Oh, yes,” I said."
17,146,I went out. Cohn was standing in the door of the room.
17,147,"“Are you all right, Jake?” he asked."
17,148,"“Oh, yes,” I said. “I’m all right.”"
17,149,I could not find the bathroom. After a while I found it. There was a deep stone tub. I turned on the taps and the water would not run. I sat down on the edge of the bath-tub. When I got up to go I found I had taken off my shoes. I hunted for them and found them and carried them down-stairs. I found my room and went inside and undressed and got into bed.
17,150,*        *        *        *        *
17,151,"I woke with a headache and the noise of the bands going by in the street. I remembered I had promised to take Bill’s friend Edna to see the bulls go through the street and into the ring. I dressed and went down-stairs and out into the cold early morning. People were crossing the square, hurrying toward the bull-ring. Across the square were the two lines of men in front of the ticket-booths. They were still waiting for the tickets to go on sale at seven o’clock. I hurried across the street to the café. The waiter told me that my friends had been there and gone."
17,152,“How many were they?”
17,153,“Two gentlemen and a lady.”
17,154,"That was all right. Bill and Mike were with Edna. She had been afraid last night they would pass out. That was why I was to be sure to take her. I drank the coffee and hurried with the other people toward the bull-ring. I was not groggy now. There was only a bad headache. Everything looked sharp and clear, and the town smelt of the early morning."
17,155,"The stretch of ground from the edge of the town to the bull-ring was muddy. There was a crowd all along the fence that led to the ring, and the outside balconies and the top of the bull-ring were solid with people. I heard the rocket and I knew I could not get into the ring in time to see the bulls come in, so I shoved through the crowd to the fence. I was pushed close against the planks of the fence. Between the two fences of the runway the police were clearing the crowd along. They walked or trotted on into the bull-ring. Then people commenced to come running. A drunk slipped and fell. Two policemen grabbed him and rushed him over to the fence. The crowd were running fast now. There was a great shout from the crowd, and putting my head through between the boards I saw the bulls just coming out of the street into the long running pen. They were going fast and gaining on the crowd. Just then another drunk started out from the fence with a blouse in his hands. He wanted to do capework with the bulls. The two policemen tore out, collared him, one hit him with a club, and they dragged him against the fence and stood flattened out against the fence as the last of the crowd and the bulls went by. There were so many people running ahead of the bulls that the mass thickened and slowed up going through the gate into the ring, and as the bulls passed, galloping together, heavy, muddy-sided, horns swinging, one shot ahead, caught a man in the running crowd in the back and lifted him in the air. Both the man’s arms were by his sides, his head went back as the horn went in, and the bull lifted him and then dropped him. The bull picked another man running in front, but the man disappeared into the crowd, and the crowd was through the gate and into the ring with the bulls behind them. The red door of the ring went shut, the crowd on the outside balconies of the bull-ring were pressing through to the inside, there was a shout, then another shout."
17,156,"The man who had been gored lay face down in the trampled mud. People climbed over the fence, and I could not see the man because the crowd was so thick around him. From inside the ring came the shouts. Each shout meant a charge by some bull into the crowd. You could tell by the degree of intensity in the shout how bad a thing it was that was happening. Then the rocket went up that meant the steers had gotten the bulls out of the ring and into the corrals. I left the fence and started back toward the town."
17,157,Back in the town I went to the café to have a second coffee and some buttered toast. The waiters were sweeping out the café and mopping off the tables. One came over and took my order.
17,158,“Anything happen at the encierro?”
17,159,“I didn’t see it all. One man was badly cogido.”
17,160,“Where?”
17,161,"“Here.” I put one hand on the small of my back and the other on my chest, where it looked as though the horn must have come through. The waiter nodded his head and swept the crumbs from the table with his cloth."
17,162,"“Badly cogido,” he said. “All for sport. All for pleasure.”"
17,163,He went away and came back with the long-handled coffee and milk pots. He poured the milk and coffee. It came out of the long spouts in two streams into the big cup. The waiter nodded his head.
17,164,"“Badly cogido through the back,” he said. He put the pots down on the table and sat down in the chair at the table. “A big horn wound. All for fun. Just for fun. What do you think of that?”"
17,165,“I don’t know.”
17,166,"“That’s it. All for fun. Fun, you understand.”"
17,167,“You’re not an aficionado?”
17,168,“Me? What are bulls? Animals. Brute animals.” He stood up and put his hand on the small of his back. “Right through the back. A cornada right through the back. For fun—you understand.”
17,169,"He shook his head and walked away, carrying the coffee-pots. Two men were going by in the street. The waiter shouted to them. They were grave-looking. One shook his head. “Muerto!” he called."
17,170,The waiter nodded his head. The two men went on. They were on some errand. The waiter came over to my table.
17,171,“You hear? Muerto. Dead. He’s dead. With a horn through him. All for morning fun. Es muy flamenco.”
17,172,“It’s bad.”
17,173,"“Not for me,” the waiter said. “No fun in that for me.”"
17,174,"Later in the day we learned that the man who was killed was named Vicente Girones, and came from near Tafalla. The next day in the paper we read that he was twenty-eight years old, and had a farm, a wife, and two children. He had continued to come to the fiesta each year after he was married. The next day his wife came in from Tafalla to be with the body, and the day after there was a service in the chapel of San Fermin, and the coffin was carried to the railway-station by members of the dancing and drinking society of Tafalla. The drums marched ahead, and there was music on the fifes, and behind the men who carried the coffin walked the wife and two children. . . . Behind them marched all the members of the dancing and drinking societies of Pamplona, Estella, Tafalla, and Sanguesa who could stay over for the funeral. The coffin was loaded into the baggage-car of the train, and the widow and the two children rode, sitting, all three together, in an open third-class railway-carriage. The train started with a jerk, and then ran smoothly, going down grade around the edge of the plateau and out into the fields of grain that blew in the wind on the plain on the way to Tafalla."
17,175,"The bull who killed Vicente Girones was named Bocanegra, was Number 118 of the bull-breeding establishment of Sanchez Tabemo, and was killed by Pedro Romero as the third bull of that same afternoon. His ear was cut by popular acclamation and given to Pedro Romero, who, in turn, gave it to Brett, who wrapped it in a handkerchief belonging to myself, and left both ear and handkerchief, along with a number of Muratti cigarette-stubs, shoved far back in the drawer of the bed-table that stood beside her bed in the Hotel Montoya, in Pamplona."
17,176,*        *        *        *        *
17,177,"Back in the hotel, the night watchman was sitting on a bench inside the door. He had been there all night and was very sleepy. He stood up as I came in. Three of the waitresses came in at the same time. They had been to the morning show at the bull-ring. They went up-stairs laughing. I followed them up-stairs and went into my room. I took off my shoes and lay down on the bed. The window was open onto the balcony and the sunlight was bright in the room. I did not feel sleepy. It must have been half past three o’clock when I had gone to bed and the bands had waked me at six. My jaw was sore on both sides. I felt it with my thumb and fingers. That damn Cohn. He should have hit somebody the first time he was insulted, and then gone away. He was so sure that Brett loved him. He was going to stay, and true love would conquer all. Some one knocked on the door."
17,178,“Come in.”
17,179,It was Bill and Mike. They sat down on the bed.
17,180,"“Some encierro,” Bill said. “Some encierro.”"
17,181,"“I say, weren’t you there?” Mike asked. “Ring for some beer, Bill.”"
17,182,"“What a morning!” Bill said. He mopped off his face. “My God! what a morning! And here’s old Jake. Old Jake, the human punching-bag.”"
17,183,“What happened inside?”
17,184,"“Good God!” Bill said, “what happened, Mike?”"
17,185,"“There were these bulls coming in,” Mike said. “Just ahead of them was the crowd, and some chap tripped and brought the whole lot of them down.”"
17,186,"“And the bulls all came in right over them,” Bill said."
17,187,“I heard them yell.”
17,188,"“That was Edna,” Bill said."
17,189,“Chaps kept coming out and waving their shirts.”
17,190,“One bull went along the barrera and hooked everybody over.”
17,191,"“They took about twenty chaps to the infirmary,” Mike said."
17,192,“What a morning!” Bill said. “The damn police kept arresting chaps that wanted to go and commit suicide with the bulls.”
17,193,"“The steers took them in, in the end,” Mike said."
17,194,“It took about an hour.”
17,195,"“It was really about a quarter of an hour,” Mike objected."
17,196,"“Oh, go to hell,” Bill said. “You’ve been in the war. It was two hours and a half for me.”"
17,197,“Where’s that beer?” Mike asked.
17,198,“What did you do with the lovely Edna?”
17,199,“We took her home just now. She’s gone to bed.”
17,200,“How did she like it?”
17,201,“Fine. We told her it was just like that every morning.”
17,202,"“She was impressed,” Mike said."
17,203,"“She wanted us to go down in the ring, too,” Bill said. “She likes action.”"
17,204,"“I said it wouldn’t be fair to my creditors,” Mike said."
17,205,"“What a morning,” Bill said. “And what a night!”"
17,206,"“How’s your jaw, Jake?” Mike asked."
17,207,"“Sore,” I said."
17,208,Bill laughed.
17,209,“Why didn’t you hit him with a chair?”
17,210,"“You can talk,” Mike said. “He’d have knocked you out, too. I never saw him hit me. I rather think I saw him just before, and then quite suddenly I was sitting down in the street, and Jake was lying under a table.”"
17,211,“Where did he go afterward?” I asked.
17,212,"“Here she is,” Mike said. “Here’s the beautiful lady with the beer.”"
17,213,The chambermaid put the tray with the beer-bottles and glasses down on the table.
17,214,"“Now bring up three more bottles,” Mike said."
17,215,“Where did Cohn go after he hit me?” I asked Bill.
17,216,"“Don’t you know about that?” Mike was opening a beer-bottle. He poured the beer into one of the glasses, holding the glass close to the bottle."
17,217,“Really?” Bill asked.
17,218,"“Why he went in and found Brett and the bull-fighter chap in the bull-fighter’s room, and then he massacred the poor, bloody bull-fighter.”"
17,219,“No.”
17,220,“Yes.”
17,221,“What a night!” Bill said.
17,222,"“He nearly killed the poor, bloody bull-fighter. Then Cohn wanted to take Brett away. Wanted to make an honest woman of her, I imagine. Damned touching scene.”"
17,223,He took a long drink of the beer.
17,224,“He is an ass.”
17,225,“What happened?”
17,226,“Brett gave him what for. She told him off. I think she was rather good.”
17,227,"“I’ll bet she was,” Bill said."
17,228,"“Then Cohn broke down and cried, and wanted to shake hands with the bull-fighter fellow. He wanted to shake hands with Brett, too.”"
17,229,“I know. He shook hands with me.”
17,230,"“Did he? Well, they weren’t having any of it. The bull-fighter fellow was rather good. He didn’t say much, but he kept getting up and getting knocked down again. Cohn couldn’t knock him out. It must have been damned funny.”"
17,231,“Where did you hear all this?”
17,232,“Brett. I saw her this morning.”
17,233,“What happened finally?”
17,234,"“It seems the bull-fighter fellow was sitting on the bed. He’d been knocked down about fifteen times, and he wanted to fight some more. Brett held him and wouldn’t let him get up. He was weak, but Brett couldn’t hold him, and he got up. Then Cohn said he wouldn’t hit him again. Said he couldn’t do it. Said it would be wicked. So the bull-fighter chap sort of rather staggered over to him. Cohn went back against the wall."
17,235,“‘So you won’t hit me?’
17,236,"“‘No,’ said Cohn. ‘I’d be ashamed to.’"
17,237,"“So the bull-fighter fellow hit him just as hard as he could in the face, and then sat down on the floor. He couldn’t get up, Brett said. Cohn wanted to pick him up and carry him to the bed. He said if Cohn helped him he’d kill him, and he’d kill him anyway this morning if Cohn wasn’t out of town. Cohn was crying, and Brett had told him off, and he wanted to shake hands. I’ve told you that before.”"
17,238,"“Tell the rest,” Bill said."
17,239,"“It seems the bull-fighter chap was sitting on the floor. He was waiting to get strength enough to get up and hit Cohn again. Brett wasn’t having any shaking hands, and Cohn was crying and telling her how much he loved her, and she was telling him not to be a ruddy ass. Then Cohn leaned down to shake hands with the bull-fighter fellow. No hard feelings, you know. All for forgiveness. And the bull-fighter chap hit him in the face again.”"
17,240,"“That’s quite a kid,” Bill said."
17,241,"“He ruined Cohn,” Mike said. “You know I don’t think Cohn will ever want to knock people about again.”"
17,242,“When did you see Brett?”
17,243,“This morning. She came in to get some things. She’s looking after this Romero lad.”
17,244,He poured out another bottle of beer.
17,245,“Brett’s rather cut up. But she loves looking after people. That’s how we came to go off together. She was looking after me.”
17,246,"“I know,” I said."
17,247,"“I’m rather drunk,” Mike said. “I think I’ll _stay_ rather drunk. This is all awfully amusing, but it’s not too pleasant. It’s not too pleasant for me.”"
17,248,He drank off the beer.
17,249,"“I gave Brett what for, you know. I said if she would go about with Jews and bull-fighters and such people, she must expect trouble.” He leaned forward. “I say, Jake, do you mind if I drink that bottle of yours? She’ll bring you another one.”"
17,250,"“Please,” I said. “I wasn’t drinking it, anyway.”"
17,251,Mike started to open the bottle. “Would you mind opening it?” I pressed up the wire fastener and poured it for him.
17,252,"“You know,” Mike went on, “Brett was rather good. She’s always rather good. I gave her a fearful hiding about Jews and bull-fighters, and all those sort of people, and do you know what she said: ‘Yes. I’ve had such a hell of a happy life with the British aristocracy!’”"
17,253,He took a drink.
17,254,"“That was rather good. Ashley, chap she got the title from, was a sailor, you know. Ninth baronet. When he came home he wouldn’t sleep in a bed. Always made Brett sleep on the floor. Finally, when he got really bad, he used to tell her he’d kill her. Always slept with a loaded service revolver. Brett used to take the shells out when he’d gone to sleep. She hasn’t had an absolutely happy life. Brett. Damned shame, too. She enjoys things so.”"
17,255,He stood up. His hand was shaky.
17,256,“I’m going in the room. Try and get a little sleep.”
17,257,He smiled.
17,258,“We go too long without sleep in these fiestas. I’m going to start now and get plenty of sleep. Damn bad thing not to get sleep. Makes you frightfully nervy.”
17,259,"“We’ll see you at noon at the Iruña,” Bill said."
17,260,Mike went out the door. We heard him in the next room.
17,261,He rang the bell and the chambermaid came and knocked at the door.
17,262,"“Bring up half a dozen bottles of beer and a bottle of Fundador,” Mike told her."
17,263,"“Si, Señorito.”"
17,264,"“I’m going to bed,” Bill said. “Poor old Mike. I had a hell of a row about him last night.”"
17,265,“Where? At that Milano place?”
17,266,"“Yes. There was a fellow there that had helped pay Brett and Mike out of Cannes, once. He was damned nasty.”"
17,267,“I know the story.”
17,268,“I didn’t. Nobody ought to have a right to say things about Mike.”
17,269,“That’s what makes it bad.”
17,270,“They oughtn’t to have any right. I wish to hell they didn’t have any right. I’m going to bed.”
17,271,“Was anybody killed in the ring?”
17,272,“I don’t think so. Just badly hurt.”
17,273,“A man was killed outside in the runway.”
17,274,“Was there?” said Bill.
18,0,"At noon we were all at the café. It was crowded. We were eating shrimps and drinking beer. The town was crowded. Every street was full. Big motor-cars from Biarritz and San Sebastian kept driving up and parking around the square. They brought people for the bull-fight. Sight-seeing cars came up, too. There was one with twenty-five Englishwomen in it. They sat in the big, white car and looked through their glasses at the fiesta. The dancers were all quite drunk. It was the last day of the fiesta."
18,1,"The fiesta was solid and unbroken, but the motor-cars and tourist-cars made little islands of onlookers. When the cars emptied, the onlookers were absorbed into the crowd. You did not see them again except as sport clothes, odd-looking at a table among the closely packed peasants in black smocks. The fiesta absorbed even the Biarritz English so that you did not see them unless you passed close to a table. All the time there was music in the street. The drums kept on pounding and the pipes were going. Inside the cafés men with their hands gripping the table, or on each other’s shoulders, were singing the hard-voiced singing."
18,2,"“Here comes Brett,” Bill said."
18,3,"I looked and saw her coming through the crowd in the square, walking, her head up, as though the fiesta were being staged in her honor, and she found it pleasant and amusing."
18,4,"“Hello, you chaps!” she said. “I say, I _have_ a thirst.”"
18,5,"“Get another big beer,” Bill said to the waiter."
18,6,“Shrimps?”
18,7,“Is Cohn gone?” Brett asked.
18,8,"“Yes,” Bill said. “He hired a car.”"
18,9,"The beer came. Brett started to lift the glass mug and her hand shook. She saw it and smiled, and leaned forward and took a long sip."
18,10,“Good beer.”
18,11,"“Very good,” I said. I was nervous about Mike. I did not think he had slept. He must have been drinking all the time, but he seemed to be under control."
18,12,"“I heard Cohn had hurt you, Jake,” Brett said."
18,13,“No. Knocked me out. That was all.”
18,14,"“I say, he did hurt Pedro Romero,” Brett said. “He hurt him most badly.”"
18,15,“How is he?”
18,16,“He’ll be all right. He won’t go out of the room.”
18,17,“Does he look badly?”
18,18,“Very. He was really hurt. I told him I wanted to pop out and see you chaps for a minute.”
18,19,“Is he going to fight?”
18,20,"“Rather. I’m going with you, if you don’t mind.”"
18,21,“How’s your boy friend?” Mike asked. He had not listened to anything that Brett had said.
18,22,"“Brett’s got a bull-fighter,” he said. “She had a Jew named Cohn, but he turned out badly.”"
18,23,Brett stood up.
18,24,"“I am not going to listen to that sort of rot from you, Michael.”"
18,25,“How’s your boy friend?”
18,26,"“Damned well,” Brett said. “Watch him this afternoon.”"
18,27,"“Brett’s got a bull-fighter,” Mike said. “A beautiful, bloody bull-fighter.”"
18,28,"“Would you mind walking over with me? I want to talk to you, Jake.”"
18,29,"“Tell him all about your bull-fighter,” Mike said. “Oh, to hell with your bull-fighter!” He tipped the table so that all the beers and the dish of shrimps went over in a crash."
18,30,"“Come on,” Brett said. “Let’s get out of this.”"
18,31,In the crowd crossing the square I said: “How is it?”
18,32,"“I’m not going to see him after lunch until the fight. His people come in and dress him. They’re very angry about me, he says.”"
18,33,Brett was radiant. She was happy. The sun was out and the day was bright.
18,34,"“I feel altogether changed,” Brett said. “You’ve no idea, Jake.”"
18,35,“Anything you want me to do?”
18,36,"“No, just go to the fight with me.”"
18,37,“We’ll see you at lunch?”
18,38,“No. I’m eating with him.”
18,39,We were standing under the arcade at the door of the hotel. They were carrying tables out and setting them up under the arcade.
18,40,“Want to take a turn out to the park?” Brett asked. “I don’t want to go up yet. I fancy he’s sleeping.”
18,41,"We walked along past the theatre and out of the square and along through the barracks of the fair, moving with the crowd between the lines of booths. We came out on a cross-street that led to the Paseo de Sarasate. We could see the crowd walking there, all the fashionably dressed people. They were making the turn at the upper end of the park."
18,42,"“Don’t let’s go there,” Brett said. “I don’t want staring at just now.”"
18,43,We stood in the sunlight. It was hot and good after the rain and the clouds from the sea.
18,44,"“I hope the wind goes down,” Brett said. “It’s very bad for him.”"
18,45,“So do I.”
18,46,“He says the bulls are all right.”
18,47,“They’re good.”
18,48,“Is that San Fermin’s?”
18,49,Brett looked at the yellow wall of the chapel.
18,50,“Yes. Where the show started on Sunday.”
18,51,“Let’s go in. Do you mind? I’d rather like to pray a little for him or something.”
18,52,"We went in through the heavy leather door that moved very lightly. It was dark inside. Many people were praying. You saw them as your eyes adjusted themselves to the half-light. We knelt at one of the long wooden benches. After a little I felt Brett stiffen beside me, and saw she was looking straight ahead."
18,53,"“Come on,” she whispered throatily. “Let’s get out of here. Makes me damned nervous.”"
18,54,Outside in the hot brightness of the street Brett looked up at the tree-tops in the wind. The praying had not been much of a success.
18,55,"“Don’t know why I get so nervy in church,” Brett said. “Never does me any good.”"
18,56,We walked along.
18,57,"“I’m damned bad for a religious atmosphere,” Brett said. “I’ve the wrong type of face."
18,58,"“You know,” Brett said, “I’m not worried about him at all. I just feel happy about him.”"
18,59,“Good.”
18,60,"“I wish the wind would drop, though.”"
18,61,“It’s liable to go down by five o’clock.”
18,62,“Let’s hope.”
18,63,"“You might pray,” I laughed."
18,64,“Never does me any good. I’ve never gotten anything I prayed for. Have you?”
18,65,"“Oh, yes.”"
18,66,"“Oh, rot,” said Brett. “Maybe it works for some people, though. You don’t look very religious, Jake.”"
18,67,“I’m pretty religious.”
18,68,"“Oh, rot,” said Brett. “Don’t start proselyting to-day. To-day’s going to be bad enough as it is.”"
18,69,"It was the first time I had seen her in the old happy, careless way since before she went off with Cohn. We were back again in front of the hotel. All the tables were set now, and already several were filled with people eating."
18,70,"“Do look after Mike,” Brett said. “Don’t let him get too bad.”"
18,71,"“Your frients haff gone up-stairs,” the German maître d’hôtel said in English. He was a continual eavesdropper. Brett turned to him:"
18,72,"“Thank you, so much. Have you anything else to say?”"
18,73,"“No, _ma’am_.”"
18,74,"“Good,” said Brett."
18,75,"“Save us a table for three,” I said to the German. He smiled his dirty little pink-and-white smile."
18,76,“Iss madam eating here?”
18,77,"“No,” Brett said."
18,78,“Den I think a tabul for two will be enuff.”
18,79,"“Don’t talk to him,” Brett said. “Mike must have been in bad shape,” she said on the stairs. We passed Montoya on the stairs. He bowed and did not smile."
18,80,"“I’ll see you at the café,” Brett said. “Thank you, so much, Jake.”"
18,81,"We had stopped at the floor our rooms were on. She went straight down the hall and into Romero’s room. She did not knock. She simply opened the door, went in, and closed it behind her."
18,82,I stood in front of the door of Mike’s room and knocked. There was no answer. I tried the knob and it opened. Inside the room was in great disorder. All the bags were opened and clothing was strewn around. There were empty bottles beside the bed. Mike lay on the bed looking like a death mask of himself. He opened his eyes and looked at me.
18,83,"“Hello, Jake,” he said very slowly. “I’m getting a lit tle sleep. I’ve want ed a lit tle sleep for a long time.”"
18,84,“Let me cover you over.”
18,85,“No. I’m quite warm.”
18,86,“Don’t go. I have n’t got ten to sleep yet.”
18,87,"“You’ll sleep, Mike. Don’t worry, boy.”"
18,88,"“Brett’s got a bull-fighter,” Mike said. “But her Jew has gone away.”"
18,89,He turned his head and looked at me.
18,90,"“Damned good thing, what?”"
18,91,"“Yes. Now go to sleep, Mike. You ought to get some sleep.”"
18,92,“I’m just start ing. I’m go ing to get a lit tle sleep.”
18,93,He shut his eyes. I went out of the room and turned the door to quietly. Bill was in my room reading the paper.
18,94,“See Mike?”
18,95,“Yes.”
18,96,“Let’s go and eat.”
18,97,“I won’t eat down-stairs with that German head waiter. He was damned snotty when I was getting Mike up-stairs.”
18,98,"“He was snotty to us, too.”"
18,99,“Let’s go out and eat in the town.”
18,100,We went down the stairs. On the stairs we passed a girl coming up with a covered tray.
18,101,"“There goes Brett’s lunch,” Bill said."
18,102,"“And the kid’s,” I said."
18,103,Outside on the terrace under the arcade the German head waiter came up. His red cheeks were shiny. He was being polite.
18,104,"“I haff a tabul for two for you gentlemen,” he said."
18,105,"“Go sit at it,” Bill said. We went on out across the street."
18,106,We ate at a restaurant in a side street off the square. They were all men eating in the restaurant. It was full of smoke and drinking and singing. The food was good and so was the wine. We did not talk much. Afterward we went to the café and watched the fiesta come to the boiling-point. Brett came over soon after lunch. She said she had looked in the room and that Mike was asleep.
18,107,"When the fiesta boiled over and toward the bull-ring we went with the crowd. Brett sat at the ringside between Bill and me. Directly below us was the callejon, the passageway between the stands and the red fence of the barrera. Behind us the concrete stands filled solidly. Out in front, beyond the red fence, the sand of the ring was smooth-rolled and yellow. It looked a little heavy from the rain, but it was dry in the sun and firm and smooth. The sword-handlers and bull-ring servants came down the callejon carrying on their shoulders the wicker baskets of fighting capes and muletas. They were bloodstained and compactly folded and packed in the baskets. The sword-handlers opened the heavy leather sword-cases so the red wrapped hilts of the sheaf of swords showed as the leather case leaned against the fence. They unfolded the dark-stained red flannel of the muletas and fixed batons in them to spread the stuff and give the matador something to hold. Brett watched it all. She was absorbed in the professional details."
18,108,"“He’s his name stencilled on all the capes and muletas,” she said. “Why do they call them muletas?”"
18,109,“I don’t know.”
18,110,“I wonder if they ever launder them.”
18,111,“I don’t think so. It might spoil the color.”
18,112,"“The blood must stiffen them,” Bill said."
18,113,"“Funny,” Brett said. “How one doesn’t mind the blood.”"
18,114,"Below in the narrow passage of the callejon the sword-handlers arranged everything. All the seats were full. Above, all the boxes were full. There was not an empty seat except in the President’s box. When he came in the fight would start. Across the smooth sand, in the high doorway that led into the corrals, the bull-fighters were standing, their arms furled in their capes, talking, waiting for the signal to march in across the arena. Brett was watching them with the glasses."
18,115,"“Here, would you like to look?”"
18,116,"I looked through the glasses and saw the three matadors. Romero was in the centre, Belmonte on his left, Marcial on his right. Back of them were their people, and behind the banderilleros, back in the passageway and in the open space of the corral, I saw the picadors. Romero was wearing a black suit. His tricornered hat was low down over his eyes. I could not see his face clearly under the hat, but it looked badly marked. He was looking straight ahead. Marcial was smoking a cigarette guardedly, holding it in his hand. Belmonte looked ahead, his face wan and yellow, his long wolf jaw out. He was looking at nothing. Neither he nor Romero seemed to have anything in common with the others. They were all alone. The President came in; there was handclapping above us in the grand stand, and I handed the glasses to Brett. There was applause. The music started. Brett looked through the glasses."
18,117,"“Here, take them,” she said."
18,118,"Through the glasses I saw Belmonte speak to Romero. Marcial straightened up and dropped his cigarette, and, looking straight ahead, their heads back, their free arms swinging, the three matadors walked out. Behind them came all the procession, opening out, all striding in step, all the capes furled, everybody with free arms swinging, and behind rode the picadors, their pics rising like lances. Behind all came the two trains of mules and the bull-ring servants. The matadors bowed, holding their hats on, before the President’s box, and then came over to the barrera below us. Pedro Romero took off his heavy gold-brocaded cape and handed it over the fence to his sword-handler. He said something to the sword-handler. Close below us we saw Romero’s lips were puffed, both eyes were discolored. His face was discolored and swollen. The sword-handler took the cape, looked up at Brett, and came over to us and handed up the cape."
18,119,"“Spread it out in front of you,” I said."
18,120,"Brett leaned forward. The cape was heavy and smoothly stiff with gold. The sword-handler looked back, shook his head, and said something. A man beside me leaned over toward Brett."
18,121,"“He doesn’t want you to spread it,” he said. “You should fold it and keep it in your lap.”"
18,122,Brett folded the heavy cape.
18,123,"Romero did not look up at us. He was speaking to Belmonte. Belmonte had sent his formal cape over to some friends. He looked across at them and smiled, his wolf smile that was only with the mouth. Romero leaned over the barrera and asked for the water-jug. The sword-handler brought it and Romero poured water over the percale of his fighting-cape, and then scuffed the lower folds in the sand with his slippered foot."
18,124,“What’s that for?” Brett asked.
18,125,“To give it weight in the wind.”
18,126,"“His face looks bad,” Bill said."
18,127,"“He feels very badly,” Brett said. “He should be in bed.”"
18,128,"The first bull was Belmonte’s. Belmonte was very good. But because he got thirty thousand pesetas and people had stayed in line all night to buy tickets to see him, the crowd demanded that he should be more than very good. Belmonte’s great attraction is working close to the bull. In bull-fighting they speak of the terrain of the bull and the terrain of the bull-fighter. As long as a bull-fighter stays in his own terrain he is comparatively safe. Each time he enters into the terrain of the bull he is in great danger. Belmonte, in his best days, worked always in the terrain of the bull. This way he gave the sensation of coming tragedy. People went to the corrida to see Belmonte, to be given tragic sensations, and perhaps to see the death of Belmonte. Fifteen years ago they said if you wanted to see Belmonte you should go quickly, while he was still alive. Since then he has killed more than a thousand bulls. When he retired the legend grew up about how his bull-fighting had been, and when he came out of retirement the public were disappointed because no real man could work as close to the bulls as Belmonte was supposed to have done, not, of course, even Belmonte."
18,129,"Also Belmonte imposed conditions and insisted that his bulls should not be too large, nor too dangerously armed with horns, and so the element that was necessary to give the sensation of tragedy was not there, and the public, who wanted three times as much from Belmonte, who was sick with a fistula, as Belmonte had ever been able to give, felt defrauded and cheated, and Belmonte’s jaw came further out in contempt, and his face turned yellower, and he moved with greater difficulty as his pain increased, and finally the crowd were actively against him, and he was utterly contemptuous and indifferent. He had meant to have a great afternoon, and instead it was an afternoon of sneers, shouted insults, and finally a volley of cushions and pieces of bread and vegetables, thrown down at him in the plaza where he had had his greatest triumphs. His jaw only went further out. Sometimes he turned to smile that toothed, long-jawed, lipless smile when he was called something particularly insulting, and always the pain that any movement produced grew stronger and stronger, until finally his yellow face was parchment color, and after his second bull was dead and the throwing of bread and cushions was over, after he had saluted the President with the same wolf-jawed smile and contemptuous eyes, and handed his sword over the barrera to be wiped, and put back in its case, he passed through into the callejon and leaned on the barrera below us, his head on his arms, not seeing, not hearing anything, only going through his pain. When he looked up, finally, he asked for a drink of water. He swallowed a little, rinsed his mouth, spat the water, took his cape, and went back into the ring."
